FIR_ID,Timestamp,City,State,Address,Latitude,Longitude,Crime_Type,IPC_Section,Police_Station,Status
FIR1156,2025-01-25 14:38:21,Bangalore,Karnataka,"564 Main Road, Bangalore, Karnataka",12.783741,77.651057,Theft,IPC 302,Dwarka,Closed
FIR1157,2025-02-10 11:28:31,Bangalore,Karnataka,"278 Gali, Bangalore, Karnataka",12.975658,77.813347,Dowry,IPC 498A,Lajpat Nagar,Closed
FIR1158,2025-02-03 15:51:16,Kolkata,West Bengal,"298 Sector, Kolkata, West Bengal",22.645425,88.439669,Theft,IPC 498A,Gurgaon East,Under Investigation
FIR1159,2025-05-22 01:56:05,Jaipur,Rajasthan,"170 Gali, Jaipur, Rajasthan",27.100323,75.981394,Cyber Crime,IPC 302,Gurgaon East,Charge Sheet Filed
FIR1160,2024-05-28 10:35:57,Srinagar,Jammu & Kashmir,"352 Gali, Srinagar, Jammu & Kashmir",34.005475,74.740002,Burglary,IPC 376,Karol Bagh,Charge Sheet Filed
FIR1161,2025-07-19 10:03:57,Kolkata,West Bengal,"491 Main Road, Kolkata, West Bengal",22.688988,88.27306,Harassment,IPC 323,RK Puram,Charge Sheet Filed
FIR1162,2024-07-04 02:49:23,Kolkata,West Bengal,"802 Main Road, Kolkata, West Bengal",22.358365,88.648796,Theft,IPC 498A,Noida Sector 20,Closed
FIR1163,2023-02-17 10:27:49,Mumbai,Maharashtra,"410 Main Road, Mumbai, Maharashtra",19.026706,73.072734,Fraud,IPC 420,Gurgaon East,Closed
FIR1164,2025-10-10 20:15:20,Prayagraj,Uttar Pradesh,"138 Gali, Prayagraj, Uttar Pradesh",25.334791,82.034815,Cyber Crime,IPC 498A,Lajpat Nagar,Under Investigation
FIR1165,2024-06-21 12:55:35,Lucknow,Uttar Pradesh,"244 Main Road, Lucknow, Uttar Pradesh",26.587742,80.899291,Burglary,IPC 420,RK Puram,Closed
FIR1166,2025-11-25 09:55:55,Chennai,Tamil Nadu,"764 Gali, Chennai, Tamil Nadu",12.935027,80.348675,Burglary,IPC 323,Lajpat Nagar,Charge Sheet Filed
FIR1167,2025-03-04 06:23:27,Srinagar,Jammu & Kashmir,"347 Gali, Srinagar, Jammu & Kashmir",34.247399,74.753048,Cyber Crime,IPC 376,RK Puram,Under Investigation
FIR1168,2023-03-04 18:47:09,Srinagar,Jammu & Kashmir,"184 Gali, Srinagar, Jammu & Kashmir",34.092831,75.028718,Burglary,IPC 376,Karol Bagh,Charge Sheet Filed
FIR1169,2024-09-09 21:45:28,Chennai,Tamil Nadu,"637 Sector, Chennai, Tamil Nadu",12.893665,80.315161,Kidnapping,IPC 420,Chanakyapuri,Charge Sheet Filed
FIR1170,2023-07-30 00:37:05,Mumbai,Maharashtra,"441 Gali, Mumbai, Maharashtra",18.7789,72.74804,Harassment,IPC 323,RK Puram,Closed
FIR1171,2024-02-26 18:02:36,Prayagraj,Uttar Pradesh,"808 Sector, Prayagraj, Uttar Pradesh",25.411469,81.909626,Dowry,IPC 363,Karol Bagh,Charge Sheet Filed
FIR1172,2025-11-19 06:48:50,Jaipur,Rajasthan,"962 Sector, Jaipur, Rajasthan",26.9009,75.983864,Burglary,IPC 376,Karol Bagh,Under Investigation
FIR1173,2024-02-10 03:19:45,Guwahati,Assam,"968 Sector, Guwahati, Assam",26.112242,91.566324,Kidnapping,IPC 392,Gurgaon East,Charge Sheet Filed
FIR1174,2025-03-16 01:24:47,Chennai,Tamil Nadu,"130 Main Road, Chennai, Tamil Nadu",13.02723,80.374392,Burglary,IPC 323,Chanakyapuri,Under Investigation
FIR1175,2023-02-04 20:10:26,Lucknow,Uttar Pradesh,"470 Main Road, Lucknow, Uttar Pradesh",26.999704,80.870003,Fraud,IPC 420,Gurgaon East,Charge Sheet Filed
FIR1176,2023-03-19 04:38:32,Lucknow,Uttar Pradesh,"826 Gali, Lucknow, Uttar Pradesh",27.074022,80.846746,Cyber Crime,IPC 302,Chanakyapuri,Charge Sheet Filed
FIR1177,2024-08-30 18:24:18,Lucknow,Uttar Pradesh,"983 Main Road, Lucknow, Uttar Pradesh",26.689407,80.783905,Kidnapping,IPC 420,RK Puram,Charge Sheet Filed
FIR1178,2024-07-14 04:15:35,Jaipur,Rajasthan,"781 Sector, Jaipur, Rajasthan",27.119433,76.059026,Cyber Crime,IPC 392,Chanakyapuri,Closed
FIR1179,2024-09-06 08:46:45,Bangalore,Karnataka,"833 Sector, Bangalore, Karnataka",12.903192,77.461863,Kidnapping,IPC 420,RK Puram,Closed
FIR1180,2024-04-03 02:34:11,Lucknow,Uttar Pradesh,"911 Gali, Lucknow, Uttar Pradesh",26.992753,81.015889,Burglary,IPC 420,Gurgaon East,Closed
FIR1181,2025-06-07 13:58:24,Mumbai,Maharashtra,"909 Gali, Mumbai, Maharashtra",18.939475,72.747698,Cyber Crime,IPC 363,Chanakyapuri,Charge Sheet Filed
FIR1182,2024-10-15 03:53:45,Prayagraj,Uttar Pradesh,"400 Main Road, Prayagraj, Uttar Pradesh",25.572022,81.627074,Burglary,IPC 420,Karol Bagh,Under Investigation
FIR1183,2024-11-17 16:09:20,Jaipur,Rajasthan,"431 Gali, Jaipur, Rajasthan",26.902949,75.83117,Fraud,IPC 498A,Chanakyapuri,Under Investigation
FIR1184,2024-08-02 09:12:29,Lucknow,Uttar Pradesh,"145 Main Road, Lucknow, Uttar Pradesh",26.900653,81.028664,Fraud,IPC 420,Karol Bagh,Under Investigation
FIR1185,2025-08-19 10:54:42,Kolkata,West Bengal,"476 Gali, Kolkata, West Bengal",22.388638,88.274036,Kidnapping,IPC 392,RK Puram,Under Investigation
FIR1186,2025-01-30 02:27:10,Mumbai,Maharashtra,"348 Main Road, Mumbai, Maharashtra",18.844829,72.867681,Fraud,IPC 323,RK Puram,Closed
FIR1187,2025-06-20 12:38:22,Srinagar,Jammu & Kashmir,"644 Gali, Srinagar, Jammu & Kashmir",34.000987,74.65703,Theft,IPC 302,RK Puram,Under Investigation
FIR1188,2025-03-19 01:27:41,Kolkata,West Bengal,"403 Sector, Kolkata, West Bengal",22.721059,88.399525,Assault,IPC 498A,Chanakyapuri,Under Investigation
FIR1189,2023-01-22 14:55:17,Lucknow,Uttar Pradesh,"964 Gali, Lucknow, Uttar Pradesh",27.084549,80.652235,Harassment,IPC 498A,Noida Sector 20,Charge Sheet Filed
FIR1190,2024-12-01 20:16:51,Prayagraj,Uttar Pradesh,"816 Gali, Prayagraj, Uttar Pradesh",25.584334,81.88939,Theft,IPC 323,RK Puram,Charge Sheet Filed
FIR1191,2025-01-27 03:29:20,Patna,Bihar,"105 Main Road, Patna, Bihar",25.767954,85.151702,Fraud,IPC 302,Noida Sector 20,Under Investigation
FIR1192,2023-02-04 00:33:36,Srinagar,Jammu & Kashmir,"226 Sector, Srinagar, Jammu & Kashmir",33.96586,74.594892,Kidnapping,IPC 420,Chanakyapuri,Closed
FIR1193,2024-04-26 10:58:45,Prayagraj,Uttar Pradesh,"891 Sector, Prayagraj, Uttar Pradesh",25.598608,81.979925,Harassment,IPC 363,RK Puram,Under Investigation
FIR1194,2024-11-27 07:13:14,Mumbai,Maharashtra,"553 Main Road, Mumbai, Maharashtra",18.967009,72.98016,Kidnapping,IPC 363,Dwarka,Charge Sheet Filed
FIR1195,2025-04-04 14:51:07,Srinagar,Jammu & Kashmir,"171 Gali, Srinagar, Jammu & Kashmir",34.133209,74.833659,Cyber Crime,IPC 302,Chanakyapuri,Under Investigation
FIR1196,2025-10-16 22:21:21,Hyderabad,Telangana,"998 Sector, Hyderabad, Telangana",17.105292,78.410625,Cyber Crime,IPC 498A,RK Puram,Closed
FIR1197,2024-07-04 17:30:28,Jaipur,Rajasthan,"321 Main Road, Jaipur, Rajasthan",26.826158,75.836739,Murder,IPC 323,Lajpat Nagar,Charge Sheet Filed
FIR1198,2023-03-05 10:44:05,Patna,Bihar,"969 Sector, Patna, Bihar",25.535463,85.20692,Murder,IPC 420,Karol Bagh,Under Investigation
FIR1199,2024-05-29 09:15:36,Srinagar,Jammu & Kashmir,"201 Gali, Srinagar, Jammu & Kashmir",33.808565,74.849054,Fraud,IPC 392,Chanakyapuri,Under Investigation
FIR1200,2025-07-01 08:11:54,Delhi,Delhi,"761 Gali, Delhi, Delhi",28.674251,76.924409,Kidnapping,IPC 392,Gurgaon East,Closed
FIR1201,2024-10-30 00:30:58,Guwahati,Assam,"331 Sector, Guwahati, Assam",26.323847,91.97921,Harassment,IPC 323,Lajpat Nagar,Charge Sheet Filed
FIR1202,2023-05-20 14:24:56,Delhi,Delhi,"845 Main Road, Delhi, Delhi",28.892886,77.469778,Dowry,IPC 323,Gurgaon East,Closed
FIR1203,2023-11-09 02:09:21,Delhi,Delhi,"958 Sector, Delhi, Delhi",28.815433,77.284685,Cyber Crime,IPC 498A,RK Puram,Charge Sheet Filed
FIR1204,2023-05-01 08:46:24,Kolkata,West Bengal,"582 Gali, Kolkata, West Bengal",22.759011,88.412511,Burglary,IPC 302,Chanakyapuri,Charge Sheet Filed
FIR1205,2024-06-04 22:08:24,Chennai,Tamil Nadu,"479 Sector, Chennai, Tamil Nadu",13.28219,80.164433,Fraud,IPC 498A,Karol Bagh,Charge Sheet Filed
FIR1206,2023-12-15 03:32:39,Delhi,Delhi,"730 Sector, Delhi, Delhi",28.777713,76.961543,Murder,IPC 420,Gurgaon East,Closed
FIR1207,2025-01-26 08:50:04,Prayagraj,Uttar Pradesh,"432 Sector, Prayagraj, Uttar Pradesh",25.335043,81.629453,Dowry,IPC 363,RK Puram,Closed
FIR1208,2025-12-20 15:56:05,Hyderabad,Telangana,"736 Main Road, Hyderabad, Telangana",17.360041,78.760817,Cyber Crime,IPC 363,Karol Bagh,Under Investigation
FIR1209,2023-01-06 17:53:57,Bangalore,Karnataka,"970 Gali, Bangalore, Karnataka",13.205298,77.763389,Assault,IPC 392,Gurgaon East,Under Investigation
FIR1210,2023-07-10 19:13:57,Guwahati,Assam,"814 Main Road, Guwahati, Assam",26.127018,91.463008,Cyber Crime,IPC 392,Noida Sector 20,Closed
FIR1211,2025-10-16 11:41:08,Guwahati,Assam,"884 Sector, Guwahati, Assam",26.066637,91.511331,Cyber Crime,IPC 376,RK Puram,Under Investigation
FIR1212,2024-08-13 01:21:21,Prayagraj,Uttar Pradesh,"828 Sector, Prayagraj, Uttar Pradesh",25.434272,81.763067,Theft,IPC 420,Noida Sector 20,Closed
FIR1213,2024-09-24 09:56:59,Guwahati,Assam,"449 Main Road, Guwahati, Assam",26.273343,91.499945,Burglary,IPC 302,Dwarka,Closed
FIR1214,2025-08-26 11:23:00,Srinagar,Jammu & Kashmir,"353 Main Road, Srinagar, Jammu & Kashmir",33.807774,74.709648,Cyber Crime,IPC 302,Dwarka,Charge Sheet Filed
FIR1215,2024-07-24 14:25:17,Guwahati,Assam,"713 Sector, Guwahati, Assam",25.877036,91.937648,Burglary,IPC 376,Noida Sector 20,Closed
FIR1216,2025-12-04 01:09:26,Bangalore,Karnataka,"140 Sector, Bangalore, Karnataka",13.270951,77.674274,Assault,IPC 363,Karol Bagh,Closed
FIR1217,2023-10-17 18:13:25,Patna,Bihar,"784 Sector, Patna, Bihar",25.38614,85.3698,Murder,IPC 363,Lajpat Nagar,Charge Sheet Filed
FIR1218,2023-06-03 18:40:59,Guwahati,Assam,"110 Gali, Guwahati, Assam",26.363342,91.617759,Assault,IPC 420,Noida Sector 20,Under Investigation
FIR1219,2024-11-22 10:26:22,Srinagar,Jammu & Kashmir,"447 Gali, Srinagar, Jammu & Kashmir",33.99419,74.617849,Kidnapping,IPC 498A,Lajpat Nagar,Closed
FIR1220,2023-02-14 22:07:39,Bangalore,Karnataka,"825 Gali, Bangalore, Karnataka",12.929913,77.651556,Kidnapping,IPC 420,Noida Sector 20,Closed
FIR1221,2023-05-14 08:25:53,Chennai,Tamil Nadu,"943 Main Road, Chennai, Tamil Nadu",13.141185,80.033366,Fraud,IPC 376,Gurgaon East,Closed
FIR1222,2023-06-02 11:59:54,Patna,Bihar,"366 Gali, Patna, Bihar",25.484197,84.990779,Cyber Crime,IPC 363,Noida Sector 20,Closed
FIR1223,2024-10-02 19:12:19,Kolkata,West Bengal,"585 Sector, Kolkata, West Bengal",22.644696,88.463931,Theft,IPC 363,Lajpat Nagar,Charge Sheet Filed
FIR1224,2024-12-14 03:26:23,Chennai,Tamil Nadu,"760 Gali, Chennai, Tamil Nadu",12.989805,80.48872,Theft,IPC 323,Gurgaon East,Under Investigation
FIR1225,2024-12-24 01:35:55,Guwahati,Assam,"939 Main Road, Guwahati, Assam",25.867682,91.862276,Dowry,IPC 302,Lajpat Nagar,Under Investigation
FIR1226,2025-12-24 02:17:48,Srinagar,Jammu & Kashmir,"994 Gali, Srinagar, Jammu & Kashmir",33.849048,75.048276,Harassment,IPC 392,Dwarka,Under Investigation
FIR1227,2023-01-12 17:47:06,Patna,Bihar,"489 Gali, Patna, Bihar",25.681313,85.384265,Kidnapping,IPC 392,Chanakyapuri,Under Investigation
FIR1228,2025-07-25 16:48:36,Guwahati,Assam,"967 Sector, Guwahati, Assam",26.039697,91.602336,Harassment,IPC 323,Chanakyapuri,Under Investigation
FIR1229,2025-07-12 13:10:30,Prayagraj,Uttar Pradesh,"154 Main Road, Prayagraj, Uttar Pradesh",25.306502,82.068549,Burglary,IPC 323,Lajpat Nagar,Under Investigation
FIR1230,2024-10-07 11:45:56,Chennai,Tamil Nadu,"103 Gali, Chennai, Tamil Nadu",12.9232,79.978169,Fraud,IPC 420,Lajpat Nagar,Charge Sheet Filed
FIR1231,2025-07-22 08:24:46,Mumbai,Maharashtra,"963 Main Road, Mumbai, Maharashtra",19.028364,72.596725,Assault,IPC 376,Karol Bagh,Under Investigation
FIR1232,2023-05-19 14:30:11,Mumbai,Maharashtra,"791 Main Road, Mumbai, Maharashtra",19.167781,73.105756,Fraud,IPC 420,Dwarka,Closed
FIR1233,2024-05-01 01:39:52,Srinagar,Jammu & Kashmir,"797 Gali, Srinagar, Jammu & Kashmir",33.798165,74.735265,Harassment,IPC 323,Karol Bagh,Charge Sheet Filed
FIR1234,2025-10-10 21:01:50,Delhi,Delhi,"776 Gali, Delhi, Delhi",28.675464,77.304992,Kidnapping,IPC 363,Chanakyapuri,Closed
FIR1235,2023-05-31 15:36:22,Prayagraj,Uttar Pradesh,"996 Sector, Prayagraj, Uttar Pradesh",25.493928,81.865447,Theft,IPC 392,Gurgaon East,Charge Sheet Filed
FIR1236,2023-09-08 12:44:57,Prayagraj,Uttar Pradesh,"815 Main Road, Prayagraj, Uttar Pradesh",25.442511,82.000186,Fraud,IPC 302,Lajpat Nagar,Closed
FIR1237,2024-09-24 20:30:47,Hyderabad,Telangana,"973 Main Road, Hyderabad, Telangana",17.320282,78.733979,Murder,IPC 376,Karol Bagh,Charge Sheet Filed
FIR1238,2023-05-17 04:59:28,Kolkata,West Bengal,"729 Main Road, Kolkata, West Bengal",22.762347,88.140428,Fraud,IPC 420,Chanakyapuri,Closed
FIR1239,2025-02-03 04:36:24,Guwahati,Assam,"603 Gali, Guwahati, Assam",26.017796,91.623662,Assault,IPC 302,Dwarka,Closed
FIR1240,2024-02-16 05:17:30,Delhi,Delhi,"716 Sector, Delhi, Delhi",28.562329,77.108557,Assault,IPC 323,Lajpat Nagar,Under Investigation
FIR1241,2024-03-20 03:44:18,Prayagraj,Uttar Pradesh,"423 Gali, Prayagraj, Uttar Pradesh",25.425409,81.853056,Fraud,IPC 392,RK Puram,Closed
FIR1242,2024-03-04 20:15:50,Patna,Bihar,"735 Sector, Patna, Bihar",25.810108,85.303002,Murder,IPC 376,Lajpat Nagar,Under Investigation
FIR1243,2024-01-12 01:43:10,Delhi,Delhi,"496 Gali, Delhi, Delhi",28.572784,77.455958,Murder,IPC 302,RK Puram,Closed
FIR1244,2025-12-04 10:32:56,Bangalore,Karnataka,"436 Gali, Bangalore, Karnataka",13.225032,77.473059,Theft,IPC 323,RK Puram,Closed
FIR1245,2024-05-24 10:26:21,Prayagraj,Uttar Pradesh,"300 Gali, Prayagraj, Uttar Pradesh",25.530646,82.041409,Fraud,IPC 302,Noida Sector 20,Closed
FIR1246,2025-11-26 22:39:36,Delhi,Delhi,"807 Main Road, Delhi, Delhi",28.86109,77.034838,Cyber Crime,IPC 363,RK Puram,Charge Sheet Filed
FIR1247,2024-11-25 08:47:49,Prayagraj,Uttar Pradesh,"935 Main Road, Prayagraj, Uttar Pradesh",25.497886,81.682197,Assault,IPC 363,Noida Sector 20,Charge Sheet Filed
FIR1248,2024-07-03 23:26:13,Lucknow,Uttar Pradesh,"104 Sector, Lucknow, Uttar Pradesh",26.602509,80.658233,Burglary,IPC 392,Lajpat Nagar,Under Investigation
FIR1249,2025-10-08 13:42:43,Jaipur,Rajasthan,"694 Sector, Jaipur, Rajasthan",26.97457,75.903376,Kidnapping,IPC 498A,Lajpat Nagar,Charge Sheet Filed
FIR1250,2023-09-07 21:10:54,Jaipur,Rajasthan,"711 Main Road, Jaipur, Rajasthan",26.620608,75.66383,Kidnapping,IPC 302,Karol Bagh,Under Investigation
FIR1251,2025-07-05 01:05:05,Lucknow,Uttar Pradesh,"669 Gali, Lucknow, Uttar Pradesh",26.630453,81.083065,Cyber Crime,IPC 302,Lajpat Nagar,Charge Sheet Filed
FIR1252,2023-04-01 02:07:30,Hyderabad,Telangana,"650 Main Road, Hyderabad, Telangana",17.385697,78.648579,Murder,IPC 363,Chanakyapuri,Closed
FIR1253,2025-08-28 03:25:24,Srinagar,Jammu & Kashmir,"284 Sector, Srinagar, Jammu & Kashmir",34.150214,74.590596,Fraud,IPC 392,RK Puram,Closed
FIR1254,2024-03-04 03:59:27,Srinagar,Jammu & Kashmir,"573 Gali, Srinagar, Jammu & Kashmir",34.016837,74.7032,Harassment,IPC 392,Noida Sector 20,Closed
FIR1255,2024-01-08 05:55:15,Hyderabad,Telangana,"902 Gali, Hyderabad, Telangana",17.434934,78.360993,Theft,IPC 498A,Chanakyapuri,Closed
FIR1256,2023-07-07 08:12:58,Mumbai,Maharashtra,"313 Gali, Mumbai, Maharashtra",19.086641,72.945935,Kidnapping,IPC 363,Dwarka,Closed
FIR1257,2023-01-22 17:46:37,Bangalore,Karnataka,"572 Sector, Bangalore, Karnataka",12.98869,77.828438,Kidnapping,IPC 420,Noida Sector 20,Charge Sheet Filed
FIR1258,2023-08-08 07:41:02,Lucknow,Uttar Pradesh,"417 Main Road, Lucknow, Uttar Pradesh",26.627903,81.058955,Burglary,IPC 376,RK Puram,Under Investigation
FIR1259,2023-04-19 11:35:03,Hyderabad,Telangana,"396 Sector, Hyderabad, Telangana",17.649126,78.766229,Harassment,IPC 376,Chanakyapuri,Closed
FIR1260,2025-03-24 16:19:00,Bangalore,Karnataka,"994 Sector, Bangalore, Karnataka",13.179324,77.54481,Kidnapping,IPC 323,Dwarka,Charge Sheet Filed
FIR1261,2023-05-31 01:04:32,Chennai,Tamil Nadu,"429 Gali, Chennai, Tamil Nadu",13.070587,80.273701,Cyber Crime,IPC 498A,Chanakyapuri,Under Investigation
FIR1262,2025-06-17 17:01:09,Chennai,Tamil Nadu,"969 Gali, Chennai, Tamil Nadu",13.131995,80.221396,Assault,IPC 323,Noida Sector 20,Under Investigation
FIR1263,2023-02-19 01:28:54,Prayagraj,Uttar Pradesh,"588 Main Road, Prayagraj, Uttar Pradesh",25.260676,81.832844,Kidnapping,IPC 323,Chanakyapuri,Charge Sheet Filed
FIR1264,2025-07-14 08:30:54,Srinagar,Jammu & Kashmir,"122 Sector, Srinagar, Jammu & Kashmir",34.346374,74.665856,Assault,IPC 302,Noida Sector 20,Charge Sheet Filed
FIR1265,2024-01-08 04:22:28,Prayagraj,Uttar Pradesh,"279 Main Road, Prayagraj, Uttar Pradesh",25.493241,81.732587,Cyber Crime,IPC 498A,Karol Bagh,Closed
FIR1266,2024-03-18 05:58:42,Delhi,Delhi,"346 Gali, Delhi, Delhi",28.353425,76.918611,Theft,IPC 323,Lajpat Nagar,Charge Sheet Filed
FIR1267,2024-09-26 07:03:45,Prayagraj,Uttar Pradesh,"730 Sector, Prayagraj, Uttar Pradesh",25.322701,81.709707,Fraud,IPC 302,Karol Bagh,Under Investigation
FIR1268,2023-09-30 07:50:30,Jaipur,Rajasthan,"341 Main Road, Jaipur, Rajasthan",26.737604,75.870801,Fraud,IPC 363,Noida Sector 20,Charge Sheet Filed
FIR1269,2025-10-01 13:28:08,Hyderabad,Telangana,"302 Sector, Hyderabad, Telangana",17.441188,78.448542,Burglary,IPC 376,RK Puram,Under Investigation
FIR1270,2023-07-28 14:19:04,Bangalore,Karnataka,"790 Main Road, Bangalore, Karnataka",13.176397,77.321728,Fraud,IPC 392,Lajpat Nagar,Charge Sheet Filed
FIR1271,2023-01-22 12:17:46,Mumbai,Maharashtra,"229 Main Road, Mumbai, Maharashtra",19.066356,73.011555,Burglary,IPC 323,Gurgaon East,Closed
FIR1272,2023-05-03 16:43:49,Mumbai,Maharashtra,"467 Main Road, Mumbai, Maharashtra",19.369054,72.873957,Burglary,IPC 302,Chanakyapuri,Under Investigation
FIR1273,2024-02-03 19:56:40,Mumbai,Maharashtra,"875 Main Road, Mumbai, Maharashtra",19.193126,73.0894,Kidnapping,IPC 376,Karol Bagh,Charge Sheet Filed
FIR1274,2025-09-12 10:23:26,Hyderabad,Telangana,"965 Gali, Hyderabad, Telangana",17.436658,78.779169,Assault,IPC 363,Karol Bagh,Charge Sheet Filed
FIR1275,2024-12-06 12:43:17,Patna,Bihar,"267 Sector, Patna, Bihar",25.43495,84.907125,Murder,IPC 392,Dwarka,Charge Sheet Filed
FIR1276,2024-09-15 07:50:22,Mumbai,Maharashtra,"326 Sector, Mumbai, Maharashtra",18.893848,72.800786,Kidnapping,IPC 363,Dwarka,Under Investigation
FIR1277,2025-10-01 16:58:25,Patna,Bihar,"328 Gali, Patna, Bihar",25.819306,84.975857,Kidnapping,IPC 376,Lajpat Nagar,Charge Sheet Filed
FIR1278,2023-02-11 01:22:16,Kolkata,West Bengal,"499 Gali, Kolkata, West Bengal",22.665581,88.482423,Harassment,IPC 323,Gurgaon East,Closed
FIR1279,2023-07-10 16:02:04,Mumbai,Maharashtra,"390 Main Road, Mumbai, Maharashtra",19.322891,72.614021,Fraud,IPC 376,Karol Bagh,Under Investigation
FIR1280,2023-07-24 05:52:25,Bangalore,Karnataka,"703 Sector, Bangalore, Karnataka",12.748117,77.59073,Burglary,IPC 363,Gurgaon East,Under Investigation
FIR1281,2025-08-30 17:12:12,Hyderabad,Telangana,"672 Gali, Hyderabad, Telangana",17.155946,78.341906,Harassment,IPC 420,RK Puram,Closed
FIR1282,2024-07-22 02:30:26,Lucknow,Uttar Pradesh,"298 Gali, Lucknow, Uttar Pradesh",26.851975,81.077589,Theft,IPC 420,RK Puram,Closed
FIR1283,2023-06-21 07:50:41,Lucknow,Uttar Pradesh,"168 Main Road, Lucknow, Uttar Pradesh",27.028466,81.123476,Murder,IPC 376,Chanakyapuri,Charge Sheet Filed
FIR1284,2023-01-27 13:10:53,Srinagar,Jammu & Kashmir,"889 Main Road, Srinagar, Jammu & Kashmir",34.215711,74.658974,Assault,IPC 363,Gurgaon East,Under Investigation
FIR1285,2023-12-21 03:14:47,Hyderabad,Telangana,"760 Main Road, Hyderabad, Telangana",17.198397,78.310998,Kidnapping,IPC 392,Karol Bagh,Charge Sheet Filed
FIR1286,2024-05-17 17:09:43,Lucknow,Uttar Pradesh,"777 Main Road, Lucknow, Uttar Pradesh",27.030288,81.221522,Theft,IPC 376,Dwarka,Under Investigation
FIR1287,2023-09-29 15:15:46,Patna,Bihar,"578 Main Road, Patna, Bihar",25.828251,85.259079,Theft,IPC 363,Lajpat Nagar,Charge Sheet Filed
FIR1288,2023-10-31 15:10:16,Hyderabad,Telangana,"401 Sector, Hyderabad, Telangana",17.541703,78.528039,Assault,IPC 302,Karol Bagh,Under Investigation
FIR1289,2023-06-18 08:19:29,Delhi,Delhi,"588 Gali, Delhi, Delhi",28.577354,77.399658,Kidnapping,IPC 420,Lajpat Nagar,Charge Sheet Filed
FIR1290,2025-09-15 23:21:01,Mumbai,Maharashtra,"714 Sector, Mumbai, Maharashtra",19.019507,72.580819,Fraud,IPC 363,RK Puram,Under Investigation
FIR1291,2024-05-12 00:19:00,Delhi,Delhi,"414 Gali, Delhi, Delhi",28.74966,77.039368,Fraud,IPC 323,Chanakyapuri,Closed
FIR1292,2025-09-13 22:51:28,Prayagraj,Uttar Pradesh,"791 Sector, Prayagraj, Uttar Pradesh",25.203951,81.703412,Burglary,IPC 420,RK Puram,Under Investigation
FIR1293,2025-03-20 04:27:00,Chennai,Tamil Nadu,"318 Main Road, Chennai, Tamil Nadu",13.256119,80.476381,Cyber Crime,IPC 420,Karol Bagh,Under Investigation
FIR1294,2024-01-29 04:43:25,Kolkata,West Bengal,"712 Main Road, Kolkata, West Bengal",22.38367,88.226389,Cyber Crime,IPC 363,Lajpat Nagar,Under Investigation
FIR1295,2025-10-02 00:43:01,Kolkata,West Bengal,"790 Main Road, Kolkata, West Bengal",22.334954,88.066931,Cyber Crime,IPC 420,Noida Sector 20,Closed
FIR1296,2025-04-05 01:00:13,Hyderabad,Telangana,"666 Sector, Hyderabad, Telangana",17.236398,78.640876,Burglary,IPC 363,Gurgaon East,Charge Sheet Filed
FIR1297,2025-01-18 10:35:59,Patna,Bihar,"448 Sector, Patna, Bihar",25.726086,84.894273,Murder,IPC 376,Lajpat Nagar,Closed
FIR1298,2024-10-09 20:30:17,Jaipur,Rajasthan,"765 Main Road, Jaipur, Rajasthan",27.176273,75.551905,Theft,IPC 498A,Noida Sector 20,Closed
FIR1299,2024-11-27 02:56:31,Bangalore,Karnataka,"975 Sector, Bangalore, Karnataka",12.74053,77.385936,Theft,IPC 392,Karol Bagh,Charge Sheet Filed
FIR1300,2023-04-17 22:26:56,Prayagraj,Uttar Pradesh,"580 Sector, Prayagraj, Uttar Pradesh",25.371937,81.735452,Dowry,IPC 498A,Gurgaon East,Under Investigation
FIR1301,2023-05-26 19:11:02,Lucknow,Uttar Pradesh,"305 Main Road, Lucknow, Uttar Pradesh",26.649164,81.065545,Cyber Crime,IPC 302,Dwarka,Closed
FIR1302,2024-07-10 19:53:36,Kolkata,West Bengal,"168 Gali, Kolkata, West Bengal",22.797029,88.454147,Harassment,IPC 323,Dwarka,Charge Sheet Filed
FIR1303,2024-05-18 17:40:02,Lucknow,Uttar Pradesh,"266 Main Road, Lucknow, Uttar Pradesh",27.031484,81.074617,Murder,IPC 302,Gurgaon East,Under Investigation
FIR1304,2024-02-22 10:38:47,Patna,Bihar,"760 Sector, Patna, Bihar",25.777925,85.116702,Burglary,IPC 392,Noida Sector 20,Closed
FIR1305,2024-12-12 20:17:46,Patna,Bihar,"356 Gali, Patna, Bihar",25.422469,84.936709,Assault,IPC 376,Gurgaon East,Charge Sheet Filed
FIR1306,2024-04-20 17:43:53,Jaipur,Rajasthan,"541 Sector, Jaipur, Rajasthan",27.079141,75.813824,Dowry,IPC 323,Gurgaon East,Under Investigation
FIR1307,2024-05-20 19:44:40,Guwahati,Assam,"503 Sector, Guwahati, Assam",26.206856,91.949559,Assault,IPC 376,Karol Bagh,Closed
FIR1308,2024-06-23 09:17:38,Chennai,Tamil Nadu,"197 Gali, Chennai, Tamil Nadu",13.199236,80.531148,Theft,IPC 392,Lajpat Nagar,Charge Sheet Filed
FIR1309,2025-09-18 07:19:36,Delhi,Delhi,"487 Gali, Delhi, Delhi",28.875021,76.97416,Kidnapping,IPC 363,Lajpat Nagar,Closed
FIR1310,2024-11-08 14:44:37,Delhi,Delhi,"980 Sector, Delhi, Delhi",28.859154,77.16777,Theft,IPC 323,RK Puram,Under Investigation
