Call_ID,Timestamp,City,State,Latitude,Longitude,Emergency_Type,Priority,Response_Time(min),Resolved
1120254,2023-04-15 15:48:55,Srinagar,Jammu & Kashmir,34.016837,74.7032,Theft,Medium,56,No
1120255,2025-11-24 03:29:12,Hyderabad,Telangana,17.434934,78.360993,Eve Teasing,Low,15,No
1120256,2024-09-25 08:35:06,Mumbai,Maharashtra,19.086641,72.945935,Road Accident,High,60,Yes
1120257,2024-06-06 06:47:41,Bangalore,Karnataka,12.98869,77.828438,Fire,Medium,36,Yes
1120258,2023-06-25 13:13:14,Lucknow,Uttar Pradesh,26.627903,81.058955,Road Accident,Low,17,No
1120259,2025-09-29 04:50:47,Hyderabad,Telangana,17.649126,78.766229,Chain Snatching,High,49,No
1120260,2023-01-18 23:15:09,Bangalore,Karnataka,13.179324,77.54481,Fire,High,24,Yes
1120261,2024-02-24 12:08:20,Chennai,Tamil Nadu,13.070587,80.273701,Robbery,High,15,No
1120262,2024-08-25 00:53:22,Chennai,Tamil Nadu,13.131995,80.221396,Kidnapping,Low,11,Yes
1120263,2025-05-20 02:28:32,Prayagraj,Uttar Pradesh,25.260676,81.832844,Fire,Medium,27,No
1120264,2025-03-20 07:14:39,Srinagar,Jammu & Kashmir,34.346374,74.665856,Road Accident,High,30,Yes
1120265,2025-03-02 20:12:02,Prayagraj,Uttar Pradesh,25.493241,81.732587,Eve Teasing,Low,16,No
1120266,2025-06-24 21:29:40,Delhi,Delhi,28.353425,76.918611,Robbery,Medium,11,Yes
1120267,2023-06-04 20:19:50,Prayagraj,Uttar Pradesh,25.322701,81.709707,Theft,High,35,Yes
1120268,2023-07-05 07:34:04,Jaipur,Rajasthan,26.737604,75.870801,Domestic Abuse,Medium,15,Yes
1120269,2025-03-20 04:26:34,Hyderabad,Telangana,17.441188,78.448542,Theft,High,51,Yes
1120270,2024-09-06 18:20:02,Bangalore,Karnataka,13.176397,77.321728,Chain Snatching,High,57,No
1120271,2025-08-29 04:26:11,Mumbai,Maharashtra,19.066356,73.011555,Theft,Low,32,No
1120272,2024-02-12 06:18:39,Mumbai,Maharashtra,19.369054,72.873957,Chain Snatching,Medium,5,Yes
1120273,2023-06-27 07:14:56,Mumbai,Maharashtra,19.193126,73.0894,Road Accident,Low,1,No
1120274,2024-08-13 09:52:19,Hyderabad,Telangana,17.436658,78.779169,Kidnapping,Low,7,Yes
1120275,2024-07-15 07:49:09,Patna,Bihar,25.43495,84.907125,Robbery,Medium,7,Yes
1120276,2024-04-29 13:31:44,Mumbai,Maharashtra,18.893848,72.800786,Fire,Medium,23,No
1120277,2024-07-16 16:06:58,Patna,Bihar,25.819306,84.975857,Theft,High,51,Yes
1120278,2025-04-23 02:55:08,Kolkata,West Bengal,22.665581,88.482423,Robbery,Low,29,Yes
1120279,2025-05-26 19:03:21,Mumbai,Maharashtra,19.322891,72.614021,Domestic Abuse,Low,4,No
1120280,2023-03-16 23:04:30,Bangalore,Karnataka,12.748117,77.59073,Eve Teasing,Medium,30,Yes
1120281,2024-10-18 09:43:48,Hyderabad,Telangana,17.155946,78.341906,Road Accident,Medium,17,No
1120282,2025-01-16 19:30:07,Lucknow,Uttar Pradesh,26.851975,81.077589,Kidnapping,High,23,Yes
1120283,2023-12-02 03:10:59,Lucknow,Uttar Pradesh,27.028466,81.123476,Domestic Abuse,Low,3,No
1120284,2023-12-08 06:30:23,Srinagar,Jammu & Kashmir,34.215711,74.658974,Kidnapping,High,36,Yes
1120285,2024-04-15 10:35:09,Hyderabad,Telangana,17.198397,78.310998,Theft,High,33,No
1120286,2025-12-01 12:09:11,Lucknow,Uttar Pradesh,27.030288,81.221522,Medical Emergency,Medium,60,Yes
1120287,2023-08-05 09:04:06,Patna,Bihar,25.828251,85.259079,Theft,Low,15,Yes
1120288,2023-03-16 11:06:03,Hyderabad,Telangana,17.541703,78.528039,Robbery,Medium,48,No
1120289,2023-03-13 20:17:32,Delhi,Delhi,28.577354,77.399658,Theft,Medium,20,No
1120290,2023-11-17 06:39:58,Mumbai,Maharashtra,19.019507,72.580819,Theft,Low,5,No
1120291,2025-12-02 23:35:37,Delhi,Delhi,28.74966,77.039368,Chain Snatching,Low,21,Yes
1120292,2025-08-20 09:47:22,Prayagraj,Uttar Pradesh,25.203951,81.703412,Domestic Abuse,High,57,No
1120293,2023-03-20 11:42:55,Chennai,Tamil Nadu,13.256119,80.476381,Medical Emergency,High,52,No
1120294,2023-12-09 21:20:06,Kolkata,West Bengal,22.38367,88.226389,Domestic Abuse,High,21,Yes
1120295,2023-10-30 16:49:04,Kolkata,West Bengal,22.334954,88.066931,Kidnapping,Medium,54,Yes
1120296,2023-04-08 00:10:13,Hyderabad,Telangana,17.236398,78.640876,Medical Emergency,Medium,53,No
1120297,2025-10-24 21:32:54,Patna,Bihar,25.726086,84.894273,Road Accident,High,42,No
1120298,2023-01-04 10:58:35,Jaipur,Rajasthan,27.176273,75.551905,Robbery,High,22,Yes
1120299,2024-06-07 15:24:23,Bangalore,Karnataka,12.74053,77.385936,Eve Teasing,High,22,Yes
1120300,2024-03-10 02:58:43,Prayagraj,Uttar Pradesh,25.371937,81.735452,Chain Snatching,Medium,57,Yes
1120301,2023-01-12 21:25:22,Lucknow,Uttar Pradesh,26.649164,81.065545,Medical Emergency,High,40,Yes
1120302,2025-03-01 17:50:55,Kolkata,West Bengal,22.797029,88.454147,Fire,Low,19,No
1120303,2025-06-28 12:39:19,Lucknow,Uttar Pradesh,27.031484,81.074617,Theft,High,51,No
1120304,2025-08-03 09:07:06,Patna,Bihar,25.777925,85.116702,Robbery,Medium,3,No
1120305,2024-11-16 15:08:28,Patna,Bihar,25.422469,84.936709,Domestic Abuse,High,17,Yes
1120306,2025-07-09 10:13:28,Jaipur,Rajasthan,27.079141,75.813824,Medical Emergency,Medium,5,Yes
1120307,2023-01-23 12:09:05,Guwahati,Assam,26.206856,91.949559,Medical Emergency,Medium,25,No
1120308,2024-08-17 08:06:37,Chennai,Tamil Nadu,13.199236,80.531148,Eve Teasing,Medium,28,Yes
1120309,2023-06-05 05:52:43,Delhi,Delhi,28.875021,76.97416,Road Accident,Low,14,Yes
1120310,2025-05-09 16:31:12,Delhi,Delhi,28.859154,77.16777,Road Accident,Low,18,No
1120311,2024-01-01 07:18:22,Hyderabad,Telangana,17.661986,78.194667,Eve Teasing,Medium,44,No
1120312,2024-02-22 09:27:09,Srinagar,Jammu & Kashmir,33.970803,74.92338,Kidnapping,High,39,Yes
1120313,2024-11-13 05:21:52,Guwahati,Assam,25.89512,91.634302,Medical Emergency,Low,3,Yes
1120314,2024-12-11 09:02:53,Chennai,Tamil Nadu,13.234425,80.476388,Kidnapping,Low,10,Yes
1120315,2025-05-07 10:31:30,Hyderabad,Telangana,17.138236,78.426332,Theft,Medium,41,No
1120316,2024-03-16 13:08:44,Hyderabad,Telangana,17.51663,78.546458,Kidnapping,High,46,No
1120317,2025-07-27 12:38:11,Lucknow,Uttar Pradesh,27.131714,80.815687,Chain Snatching,Medium,37,No
1120318,2025-08-10 01:19:44,Kolkata,West Bengal,22.775309,88.114248,Robbery,Low,51,No
1120319,2023-08-10 01:11:39,Prayagraj,Uttar Pradesh,25.44221,82.010341,Eve Teasing,Medium,21,No
1120320,2023-08-23 21:22:01,Hyderabad,Telangana,17.223839,78.281429,Theft,Low,60,Yes
1120321,2025-05-20 03:54:56,Srinagar,Jammu & Kashmir,34.323939,75.028121,Eve Teasing,Low,18,Yes
1120322,2024-06-17 20:52:24,Srinagar,Jammu & Kashmir,34.02692,74.538006,Kidnapping,Medium,20,No
1120323,2024-04-17 01:14:03,Patna,Bihar,25.422247,85.161733,Chain Snatching,Medium,35,Yes
1120324,2023-05-20 00:53:14,Kolkata,West Bengal,22.726687,88.296779,Kidnapping,High,1,No
1120325,2025-09-15 10:13:42,Patna,Bihar,25.792934,84.874018,Medical Emergency,Medium,43,Yes
1120326,2025-10-27 11:02:20,Bangalore,Karnataka,13.0755,77.693341,Kidnapping,High,55,No
1120327,2025-02-18 10:44:26,Kolkata,West Bengal,22.760853,88.073546,Medical Emergency,Medium,55,No
1120328,2025-09-21 03:08:21,Mumbai,Maharashtra,18.948665,72.603961,Road Accident,Low,52,No
1120329,2024-04-12 04:48:18,Bangalore,Karnataka,12.88314,77.542638,Medical Emergency,Medium,34,Yes
1120330,2025-04-04 03:48:28,Guwahati,Assam,26.170192,91.941618,Eve Teasing,Medium,34,No
1120331,2023-08-24 09:38:53,Guwahati,Assam,25.986049,91.823262,Chain Snatching,Medium,44,Yes
1120332,2023-04-13 00:30:20,Guwahati,Assam,25.927596,91.557411,Medical Emergency,Medium,48,Yes
1120333,2023-03-02 08:22:53,Srinagar,Jammu & Kashmir,33.997144,74.632386,Eve Teasing,High,41,Yes
1120334,2025-05-30 20:00:26,Patna,Bihar,25.353097,85.283526,Fire,High,49,Yes
1120335,2024-06-12 04:55:41,Lucknow,Uttar Pradesh,26.933168,80.815309,Domestic Abuse,High,17,No
1120336,2023-12-04 06:23:38,Patna,Bihar,25.406029,85.102624,Chain Snatching,High,18,Yes
1120337,2025-05-04 13:00:15,Mumbai,Maharashtra,19.214714,73.102154,Theft,Low,17,Yes
1120338,2023-10-30 05:24:38,Jaipur,Rajasthan,27.143356,75.66485,Eve Teasing,Medium,50,No
1120339,2023-10-02 22:37:43,Chennai,Tamil Nadu,13.234094,80.499561,Domestic Abuse,Low,45,Yes
1120340,2025-01-07 20:31:00,Mumbai,Maharashtra,19.297315,72.855787,Domestic Abuse,Medium,4,Yes
1120341,2024-12-04 09:40:01,Patna,Bihar,25.539858,85.205039,Domestic Abuse,Low,19,No
1120342,2025-09-12 17:34:45,Chennai,Tamil Nadu,12.86962,79.979318,Theft,High,56,No
1120343,2023-09-12 17:44:12,Bangalore,Karnataka,12.991836,77.295415,Domestic Abuse,Low,43,No
1120344,2025-07-11 21:51:15,Jaipur,Rajasthan,27.024201,75.628339,Kidnapping,High,33,Yes
1120345,2025-10-23 10:33:58,Lucknow,Uttar Pradesh,26.96279,80.993629,Theft,Medium,2,Yes
1120346,2024-01-18 23:54:43,Patna,Bihar,25.751696,85.209024,Chain Snatching,Low,16,Yes
1120347,2024-10-29 21:11:11,Delhi,Delhi,28.902299,77.004444,Road Accident,Low,52,Yes
1120348,2023-07-13 00:48:07,Prayagraj,Uttar Pradesh,25.252845,82.032432,Domestic Abuse,Low,38,No
1120349,2023-11-23 21:18:59,Guwahati,Assam,26.077743,91.478344,Eve Teasing,Low,49,Yes
1120350,2025-08-15 20:31:26,Bangalore,Karnataka,12.988021,77.718856,Eve Teasing,Medium,41,No
1120351,2024-04-19 23:00:15,Srinagar,Jammu & Kashmir,33.923508,74.830285,Kidnapping,Low,34,No
1120352,2023-06-01 17:14:48,Bangalore,Karnataka,13.000702,77.563254,Chain Snatching,Low,53,Yes
1120353,2024-10-21 16:19:36,Hyderabad,Telangana,17.213195,78.443388,Chain Snatching,Low,14,Yes
1120354,2024-10-24 11:07:49,Lucknow,Uttar Pradesh,26.563875,80.820703,Kidnapping,Medium,23,No
1120355,2024-03-20 18:03:48,Mumbai,Maharashtra,18.970123,72.669017,Theft,High,24,Yes
1120356,2023-05-14 10:23:22,Srinagar,Jammu & Kashmir,33.789888,74.855612,Chain Snatching,Medium,8,No
1120357,2024-07-16 11:09:21,Delhi,Delhi,28.827107,77.47521,Eve Teasing,High,53,Yes
1120358,2023-01-27 11:09:54,Mumbai,Maharashtra,18.847168,72.787539,Road Accident,Low,41,No
1120359,2025-05-21 19:10:17,Chennai,Tamil Nadu,12.791641,80.128295,Fire,Low,12,No
1120360,2025-06-22 21:21:44,Delhi,Delhi,28.647522,76.949181,Theft,High,55,Yes
1120361,2025-11-21 01:08:46,Guwahati,Assam,25.865038,91.76679,Fire,Medium,59,Yes
1120362,2023-07-01 16:38:46,Mumbai,Maharashtra,19.325056,72.880491,Kidnapping,Medium,15,Yes
1120363,2023-11-18 22:30:36,Prayagraj,Uttar Pradesh,25.364307,81.631648,Kidnapping,High,6,No
1120364,2025-09-06 03:40:41,Lucknow,Uttar Pradesh,27.027506,80.94114,Chain Snatching,Medium,3,Yes
1120365,2023-08-23 13:10:41,Kolkata,West Bengal,22.461828,88.129953,Chain Snatching,Medium,10,Yes
1120366,2023-06-29 07:37:21,Mumbai,Maharashtra,18.921422,72.992197,Kidnapping,High,45,Yes
1120367,2024-10-31 02:45:18,Chennai,Tamil Nadu,12.836564,79.976286,Medical Emergency,Medium,14,Yes
1120368,2024-07-05 10:19:20,Jaipur,Rajasthan,26.90957,75.551555,Kidnapping,High,8,Yes
1120369,2023-03-11 12:39:46,Mumbai,Maharashtra,18.936185,72.975207,Chain Snatching,High,56,Yes
1120370,2025-04-18 04:06:22,Srinagar,Jammu & Kashmir,34.276416,74.661401,Kidnapping,High,52,Yes
1120371,2025-11-04 16:38:20,Patna,Bihar,25.29965,85.07552,Chain Snatching,High,37,No
1120372,2023-02-05 09:17:37,Srinagar,Jammu & Kashmir,33.961147,74.800199,Fire,Low,45,No
1120373,2024-04-15 13:28:35,Guwahati,Assam,26.35021,91.696484,Eve Teasing,Medium,29,Yes
1120374,2023-11-10 20:14:33,Lucknow,Uttar Pradesh,26.569737,81.178012,Domestic Abuse,Low,24,Yes
1120375,2023-04-30 14:59:14,Hyderabad,Telangana,17.650456,78.517932,Fire,High,1,Yes
1120376,2024-09-17 00:50:54,Chennai,Tamil Nadu,13.131495,80.320508,Medical Emergency,High,10,No
1120377,2025-12-24 23:06:55,Mumbai,Maharashtra,18.802882,72.722503,Robbery,High,58,No
1120378,2025-01-11 03:00:49,Mumbai,Maharashtra,19.267251,72.914931,Theft,Medium,48,Yes
1120379,2024-09-03 09:01:14,Patna,Bihar,25.75962,85.177949,Road Accident,Low,10,Yes
1120380,2024-09-18 00:38:29,Delhi,Delhi,28.797833,77.201158,Theft,High,29,No
1120381,2023-07-13 10:41:32,Mumbai,Maharashtra,19.18857,72.842255,Medical Emergency,High,28,No
1120382,2025-12-26 10:03:43,Srinagar,Jammu & Kashmir,33.867296,74.742723,Road Accident,Low,48,No
1120383,2023-04-20 13:10:13,Kolkata,West Bengal,22.591993,88.207754,Chain Snatching,High,16,Yes
1120384,2024-07-26 17:23:12,Srinagar,Jammu & Kashmir,34.361733,74.896208,Robbery,High,5,Yes
1120385,2023-05-30 19:19:57,Hyderabad,Telangana,17.683808,78.718645,Kidnapping,Low,32,Yes
1120386,2024-02-09 18:58:39,Srinagar,Jammu & Kashmir,33.844721,74.643051,Theft,Medium,39,No
1120387,2024-08-27 12:11:15,Kolkata,West Bengal,22.447908,88.267642,Medical Emergency,High,17,Yes
1120388,2025-10-04 00:42:47,Prayagraj,Uttar Pradesh,25.46263,81.793946,Domestic Abuse,High,41,No
1120389,2024-09-01 23:56:02,Lucknow,Uttar Pradesh,27.070519,80.788048,Theft,High,6,No
1120390,2023-10-04 04:13:55,Jaipur,Rajasthan,27.150792,76.021409,Kidnapping,Medium,38,No
1120391,2025-01-02 17:43:32,Jaipur,Rajasthan,26.81273,75.900972,Theft,High,29,No
1120392,2023-05-27 05:04:01,Guwahati,Assam,26.176539,91.544079,Road Accident,High,19,No
1120393,2025-12-10 12:46:20,Chennai,Tamil Nadu,13.367873,80.13789,Theft,High,9,No
1120394,2024-08-07 19:00:03,Jaipur,Rajasthan,26.717369,75.602874,Chain Snatching,Low,1,Yes
1120395,2023-06-14 19:56:08,Hyderabad,Telangana,17.527993,78.402662,Robbery,Low,27,Yes
1120396,2024-06-15 12:58:06,Srinagar,Jammu & Kashmir,34.210022,74.518377,Eve Teasing,Medium,25,No
1120397,2023-10-17 03:17:57,Hyderabad,Telangana,17.405664,78.295383,Robbery,Medium,2,Yes
1120398,2024-07-15 17:20:41,Lucknow,Uttar Pradesh,26.634023,80.934016,Fire,Low,52,Yes
1120399,2024-01-31 12:11:00,Patna,Bihar,25.703201,85.017958,Medical Emergency,High,19,Yes
1120400,2023-10-10 04:58:42,Kolkata,West Bengal,22.780892,88.562809,Kidnapping,High,25,No
1120401,2024-11-17 14:18:41,Prayagraj,Uttar Pradesh,25.639704,81.677027,Road Accident,High,10,Yes
1120402,2023-08-21 22:36:13,Lucknow,Uttar Pradesh,26.660515,80.725586,Domestic Abuse,Medium,60,No
1120403,2023-06-02 01:21:11,Chennai,Tamil Nadu,13.236688,80.152599,Theft,Medium,29,No
1120404,2024-06-27 12:22:33,Prayagraj,Uttar Pradesh,25.394264,82.094722,Chain Snatching,High,13,Yes
1120405,2023-09-01 13:47:31,Delhi,Delhi,28.833976,77.476038,Kidnapping,Low,14,Yes
1120406,2024-04-03 09:25:44,Lucknow,Uttar Pradesh,26.699642,80.667742,Robbery,High,11,No
1120407,2024-07-02 03:07:24,Bangalore,Karnataka,12.800134,77.482866,Theft,Medium,42,No
1120408,2023-01-04 09:58:43,Srinagar,Jammu & Kashmir,34.116917,75.058695,Robbery,High,27,Yes
1120409,2024-03-11 19:35:18,Guwahati,Assam,25.901047,91.815697,Chain Snatching,Low,12,No
1120410,2025-07-08 00:31:52,Bangalore,Karnataka,12.966359,77.450746,Theft,High,46,Yes
1120411,2023-08-04 01:48:08,Patna,Bihar,25.405665,84.97814,Chain Snatching,Low,4,Yes
1120412,2025-05-20 06:34:25,Prayagraj,Uttar Pradesh,25.145842,81.927015,Chain Snatching,Medium,32,Yes
1120413,2023-09-01 14:44:39,Prayagraj,Uttar Pradesh,25.566206,82.035011,Eve Teasing,Medium,19,Yes
1120414,2025-03-16 21:40:57,Srinagar,Jammu & Kashmir,34.314505,74.821419,Kidnapping,Low,9,No
1120415,2025-08-08 03:06:54,Prayagraj,Uttar Pradesh,25.44628,81.704101,Chain Snatching,Medium,26,Yes
1120416,2023-03-29 17:09:37,Delhi,Delhi,28.78497,76.953557,Fire,High,58,No
1120417,2025-11-28 21:36:17,Hyderabad,Telangana,17.381562,78.492406,Kidnapping,Low,31,Yes
1120418,2024-02-21 10:26:02,Patna,Bihar,25.42622,84.981947,Medical Emergency,High,20,Yes
1120419,2024-08-24 03:58:34,Hyderabad,Telangana,17.35612,78.288808,Chain Snatching,Low,33,Yes
1120420,2024-11-23 15:52:07,Srinagar,Jammu & Kashmir,34.221951,74.691953,Robbery,Medium,14,No
1120421,2024-09-01 22:55:10,Chennai,Tamil Nadu,12.887701,80.096814,Kidnapping,Low,38,No
1120422,2024-03-06 03:02:45,Kolkata,West Bengal,22.407318,88.639694,Eve Teasing,Low,47,No
1120423,2025-04-12 09:43:06,Lucknow,Uttar Pradesh,26.786027,80.886871,Theft,Medium,16,No
1120424,2024-12-20 17:49:33,Kolkata,West Bengal,22.557616,88.237407,Eve Teasing,High,53,No
1120425,2025-08-11 03:08:52,Prayagraj,Uttar Pradesh,25.231293,82.048248,Domestic Abuse,Low,48,Yes
1120426,2025-10-19 02:23:10,Patna,Bihar,25.396267,85.205137,Kidnapping,Medium,28,Yes
1120427,2023-06-18 12:37:21,Bangalore,Karnataka,13.023863,77.827393,Medical Emergency,Medium,56,Yes
1120428,2025-12-20 00:07:16,Jaipur,Rajasthan,27.051526,75.787375,Road Accident,Medium,48,No
1120429,2024-12-07 01:58:25,Prayagraj,Uttar Pradesh,25.293026,81.866292,Eve Teasing,Low,22,Yes
1120430,2024-03-26 05:37:42,Jaipur,Rajasthan,27.048268,75.664544,Robbery,Low,26,Yes
1120431,2023-11-15 02:32:07,Lucknow,Uttar Pradesh,26.761908,80.808172,Domestic Abuse,Medium,37,No
1120432,2023-08-24 05:10:08,Lucknow,Uttar Pradesh,26.564226,80.952144,Medical Emergency,High,16,No
1120433,2023-05-04 08:21:03,Chennai,Tamil Nadu,13.27103,80.049303,Medical Emergency,High,9,No
1120434,2023-11-08 20:28:40,Guwahati,Assam,26.292881,91.943104,Theft,High,38,Yes
1120435,2023-05-22 05:59:36,Mumbai,Maharashtra,19.24132,72.737925,Kidnapping,Medium,39,No
1120436,2025-06-25 11:06:59,Lucknow,Uttar Pradesh,27.033657,81.226667,Fire,High,23,Yes
1120437,2024-11-08 04:41:08,Mumbai,Maharashtra,18.937366,72.892877,Fire,High,42,No
1120438,2024-05-28 01:37:33,Srinagar,Jammu & Kashmir,34.030989,74.685737,Eve Teasing,High,54,Yes
1120439,2024-06-15 10:23:54,Guwahati,Assam,26.444346,91.943125,Medical Emergency,Medium,24,Yes
1120440,2025-12-09 04:27:00,Patna,Bihar,25.500475,85.332122,Theft,High,37,No
1120441,2023-08-04 11:40:51,Kolkata,West Bengal,22.728113,88.300281,Robbery,Low,28,Yes
1120442,2024-06-19 11:04:46,Bangalore,Karnataka,13.205186,77.527863,Chain Snatching,High,28,Yes
1120443,2024-02-10 18:05:24,Srinagar,Jammu & Kashmir,33.8785,74.937863,Robbery,Medium,53,No
1120444,2025-01-12 20:07:37,Guwahati,Assam,25.926018,91.501563,Domestic Abuse,Low,35,No
1120445,2023-03-20 10:59:37,Bangalore,Karnataka,12.744586,77.762879,Eve Teasing,Medium,41,Yes
1120446,2023-03-25 01:19:48,Bangalore,Karnataka,13.18474,77.297268,Domestic Abuse,Low,58,Yes
1120447,2024-02-03 05:33:36,Hyderabad,Telangana,17.281746,78.268463,Kidnapping,Medium,14,No
1120448,2024-11-26 01:45:25,Delhi,Delhi,28.529687,77.343623,Domestic Abuse,High,5,Yes
1120449,2025-08-06 01:35:58,Lucknow,Uttar Pradesh,26.875832,80.910629,Kidnapping,Low,6,Yes
1120450,2024-07-22 01:49:50,Patna,Bihar,25.553147,84.963541,Road Accident,High,51,Yes
1120451,2024-09-18 23:17:51,Mumbai,Maharashtra,18.937622,72.720516,Eve Teasing,High,31,Yes
1120452,2025-01-17 06:38:12,Chennai,Tamil Nadu,13.043546,80.106187,Domestic Abuse,High,28,No
1120453,2025-04-01 04:49:09,Bangalore,Karnataka,13.103266,77.429142,Chain Snatching,High,3,No
1120454,2023-12-07 02:55:59,Delhi,Delhi,28.502172,77.392602,Fire,Medium,21,Yes
1120455,2024-02-01 07:56:34,Delhi,Delhi,28.516447,77.287369,Road Accident,High,8,No
1120456,2024-02-28 08:44:26,Mumbai,Maharashtra,19.27297,72.800001,Theft,Low,20,Yes
1120457,2023-11-20 23:59:37,Bangalore,Karnataka,12.729486,77.727977,Kidnapping,High,9,Yes
1120458,2025-06-06 18:16:56,Prayagraj,Uttar Pradesh,25.425864,81.605007,Medical Emergency,High,2,No
1120459,2025-05-27 03:22:02,Delhi,Delhi,28.425089,77.438587,Fire,Low,35,No
1120460,2025-01-06 11:25:40,Prayagraj,Uttar Pradesh,25.714249,81.966867,Eve Teasing,Low,4,Yes
1120461,2024-06-01 23:46:12,Patna,Bihar,25.814154,84.858526,Fire,Low,41,Yes
1120462,2024-09-20 10:04:02,Kolkata,West Bengal,22.760995,88.485102,Road Accident,High,38,Yes
1120463,2023-11-13 06:39:26,Hyderabad,Telangana,17.36085,78.389061,Eve Teasing,Low,8,Yes
1120464,2024-03-14 18:14:03,Bangalore,Karnataka,12.725018,77.729316,Theft,Medium,45,No
1120465,2025-01-09 10:21:00,Hyderabad,Telangana,17.091617,78.508586,Kidnapping,Medium,56,No
1120466,2025-03-24 07:35:35,Bangalore,Karnataka,13.169937,77.784937,Medical Emergency,High,4,No
1120467,2025-03-18 18:33:52,Bangalore,Karnataka,12.947869,77.444699,Chain Snatching,Low,51,Yes
1120468,2023-03-01 18:31:12,Delhi,Delhi,28.491031,77.248284,Domestic Abuse,Medium,60,Yes
1120469,2024-05-01 16:35:34,Patna,Bihar,25.566205,85.060761,Medical Emergency,Low,53,No
1120470,2023-01-03 01:31:34,Chennai,Tamil Nadu,13.195615,80.491586,Eve Teasing,High,27,Yes
1120471,2023-12-15 14:59:06,Lucknow,Uttar Pradesh,26.786321,81.245435,Domestic Abuse,Low,48,Yes
1120472,2025-03-15 14:04:30,Mumbai,Maharashtra,19.008827,72.75078,Medical Emergency,High,39,Yes
1120473,2025-10-21 00:20:51,Patna,Bihar,25.784093,85.404937,Chain Snatching,High,8,Yes
1120474,2024-12-15 22:14:51,Srinagar,Jammu & Kashmir,33.813608,74.940024,Robbery,Medium,25,Yes
1120475,2024-06-02 02:05:53,Patna,Bihar,25.377315,84.910503,Fire,Low,48,Yes
1120476,2024-01-18 07:01:25,Patna,Bihar,25.792708,85.393453,Medical Emergency,Medium,44,No
1120477,2023-04-16 02:50:52,Bangalore,Karnataka,12.939336,77.649015,Medical Emergency,Low,7,No
1120478,2023-07-15 17:27:22,Guwahati,Assam,25.852459,91.814823,Eve Teasing,Medium,20,No
1120479,2023-03-08 02:08:33,Hyderabad,Telangana,17.360516,78.350532,Domestic Abuse,High,11,Yes
1120480,2023-05-05 16:55:12,Lucknow,Uttar Pradesh,26.652488,80.929826,Domestic Abuse,Medium,5,Yes
1120481,2024-05-14 14:00:31,Guwahati,Assam,26.173115,91.547362,Road Accident,Medium,20,No
1120482,2025-05-11 18:32:49,Mumbai,Maharashtra,19.129826,72.76223,Theft,Low,52,Yes
1120483,2023-01-26 07:03:17,Hyderabad,Telangana,17.433039,78.761847,Eve Teasing,Medium,13,Yes
1120484,2024-11-18 01:22:58,Jaipur,Rajasthan,26.647595,75.586334,Theft,High,28,Yes
1120485,2025-08-04 04:06:41,Hyderabad,Telangana,17.374753,78.365521,Medical Emergency,Low,2,No
1120486,2023-06-23 15:29:10,Chennai,Tamil Nadu,13.295285,80.340052,Road Accident,High,45,No
1120487,2025-09-04 19:44:24,Srinagar,Jammu & Kashmir,34.141033,75.023763,Kidnapping,Medium,42,Yes
1120488,2024-09-14 06:20:13,Delhi,Delhi,28.798953,76.94488,Robbery,High,6,Yes
1120489,2024-06-17 00:57:44,Mumbai,Maharashtra,18.978652,72.866289,Robbery,Medium,52,No
1120490,2024-12-10 15:32:13,Guwahati,Assam,26.34422,91.448828,Domestic Abuse,High,14,Yes
1120491,2025-11-11 20:34:32,Jaipur,Rajasthan,26.844758,75.867386,Theft,High,39,Yes
1120492,2025-12-17 13:37:04,Srinagar,Jammu & Kashmir,34.059115,74.683641,Fire,Low,33,Yes
1120493,2025-04-29 13:18:37,Chennai,Tamil Nadu,12.818798,80.533002,Robbery,Low,24,No
1120494,2024-01-11 15:38:06,Jaipur,Rajasthan,27.037321,75.783145,Robbery,Medium,32,Yes
1120495,2023-02-27 08:53:34,Lucknow,Uttar Pradesh,26.99859,80.874419,Chain Snatching,Medium,53,Yes
1120496,2025-03-19 02:53:52,Mumbai,Maharashtra,18.792635,72.780079,Theft,Medium,60,Yes
1120497,2023-04-28 20:46:51,Guwahati,Assam,26.237728,91.857323,Theft,Low,8,No
1120498,2023-06-30 06:15:07,Lucknow,Uttar Pradesh,27.095513,80.834236,Chain Snatching,Medium,2,Yes
